Type,ID,Name,Version List
8,11026,Data Export Table Keys,NAVDACH10.00
8,11027,Data Export Record Fields,NAVDACH10.00
8,26100,Report Selection - Intrastat,NAVDACH10.00
8,26101,Report Selection - VAT,NAVDACH10.00
8,35516,Cash Receipt Journal FactBox,NAVDACH10.00.00.16996
8,35517,Payment Journal FactBox,NAVDACH10.00.00.16996
8,35580,Blanket Sales Order Archives,NAVDACH7.00
8,35581,Blanket Purch. Order Archives,NAVDACH7.00
8,50000,Machine Data Export List,MC0001
8,50001,Machine Data Export Format,MC0001
8,50002,Machine Data Export Subform,MC0001
8,50003,Machine Data alternative Attr.,MC0001
8,50004,Cluster Line List,MC0001
8,50005,Test36,
8,50006,Decision Condition FactBox,MC0001
8,50007,Decision Action FactBox,MC0001
8,50008,FuR logging Positions,MC0001
8,50009,FuR Logging Values,MC0001
8,50010,FuR Logging Values FactBox,MC0001
8,50011,Production BOM Line List,MC0148
8,50012,Bene Setup,MC0201
8,50013,Interface Error Logs,MC0085
8,50014,Interface Incoming Invoices,MC0004
8,50015,Interface Outgoing Invoices,MC0034
8,50016,Interface Inventory,MC0004
8,50017,Interface Customers,MC0138
8,50018,Interface Vendors,MC0004
8,50019,Interface Currency exch. rates,MC0004
8,50020,Company Distribution,MC0154
8,50021,Company-dependet Customer Data,MC0027
8,50022,Company-dependet Vendor Data,MC0020
8,50023,AL Inbound Document Lines,MC0023
8,50024,AL Workflow Types,MC0039
8,50025,Lexware Interface,MC0037
8,50026,Fixed Asset Statuses,MC0043
8,50027,test jta,jta
8,50028,test 2 jta prod rtng,jta
8,50029,Afa Buch,MC0093
8,50030,Collateralisations,MC0033
8,50031,Disc. Type per Item Disc. Gr.,MC0183
8,50032,Capacity Groups,MC0115
8,50033,BE Work Center Calendar Matrix,"NAVW110.00,MC0115"
8,50034,AXA Production Order Exchanges,MC0136
8,50035,Company-dependet Contact Data,MC0154
8,50036,Bene Departments,MC0154
8,50037,Bene Functions,MC0154
8,50038,Tour Areas,MC0187
8,50039,VAT Entry Currency Calculation,MC0141
8,50040,Production Activity,MC0090
8,50041,Processing Descriptions,MC0074
8,50042,Clus. Time Value Descriptions,MC0074
8,50043,Production Activities,MC0074
8,50044,Processing Factors,MC0074
8,50045,Measurment Dimensions,MC0074
8,50046,AXA to NAV List,MC0171
8,50047,Delivery Time Groups,MC0180
8,50048,Delivery Time Group Dates,MC0180
8,50049,EAUF,MC0166
8,50050,3TEC-TT Sales Document WS,MC0078
8,50051,3TEC-TT Sales Document Line WS,MC0078
8,50060,3TEC Interf. Error Messages,MC0078
8,50061,3TEC Interf. PO Communication,MC0078
8,50062,3TEC Interf. PO Components,MC0090
8,50063,3TEC Interf. PO Ext Texts,MC0078
8,50064,3TEC Interf. PO Routing,MC0078
8,50065,3TEC Interf. PO Routing Tools,MC0078
8,50066,3TEC Interf. PO Rtng Qlty Meas,MC0078
8,50067,3TEC Interf. Prod Orders,MC0078
8,50068,3TEC Interf. Prod Order Lines,MC0078
8,50069,3TEC Interf.Prod Order Mapping,MC0078
8,50070,3TEC Interf. Variant Line,MC0078
8,50071,3TEC Communication Status,MC0078
8,50072,3TEC Interf. PO Consumption,MC0085
8,50073,3TEC Interf. PO Feedback,MC0078
8,50074,3TEC Interf. PO Output,MC0085
8,50075,3TEC Interf. Transfer Request,MC0090
8,50076,Managing Routes,MC0078
8,50077,Application Area Setup,MC0182
8,50078,Collected Shpt. Header List,MC0201
8,50079,Collected Sales Shpt. Card,MC0201
8,50080,Collected Sales Shpt. SubPage,MC0201
8,50081,bene Posted Sales Shipments,MC0201
8,50082,Hint Warehouse Receipt List,MC0199
8,50083,Hint Warehouse Receipt Card,MC0199
8,50084,Create Process,Process
8,50085,Variant BOM Extended Text,VARBOMExt
8,50090,General Interfaces KSP,"Temp,ksp_Fibu_NAV2017"
8,50095,Genreal Interfaces FA KSP,"Temp,ksp_Anbu_NAV2017"
8,55000,Credit Limits KZ,MC0005
8,55001,Customer Categories,MC0005
8,55002,Vendor Categories,MC0005
8,55003,VAT Code Assignments,MC008
8,55004,Interface Setup,MC015
8,55005,Interface Assignments,MC008
8,130400,CAL Test Suites,"NAVW110.00.00,Test"
8,130401,CAL Test Tool,"NAVW110.00.00,Test"
8,130402,CAL Test Codeunits,"NAVW110.00.00,Test"
8,130403,CAL Test Get Codeunits,"NAVW110.00.00,Test"
8,130404,CAL Test Missing Codeunits,"NAVW110.00.00,Test"
8,130405,CAL Test Results,"NAVW110.00.00,Test"
8,130407,CAL Test Objects To Select,"NAVW110.00.00,Test"
8,130408,CAL Test Coverage Map,"NAVW110.00.00,Test"
8,5000000,Cost Acc. Manager Role Center,CO7.00
8,5000001,Cost Account Where-Used List,CO7.12
8,5000002,Cost Account List,CO10.00.00.16177
8,5000003,Reference Unit List,CO7.10
8,5000004,Performance Types,CO8.00
8,5000005,Chart Of Project Accounts,CO10.00
8,5000006,Performance Type Filters,CO8.00
8,5000007,CostAcc Analysis by Dim.Matrix,CO10.00
8,5000008,Cost Accounting Comment Sheet,CO7.00
8,5000009,Cost Accounting Comment List,CO7.00
8,5000010,CostAcc Analysis by Dimensions,CO10.00
8,5000011,Cost Acc. Analysis View Card,CO7.00
8,5000012,Cost Acc. Analysis View List,CO7.00
8,5000013,Cost Acc. Analysis View Filter,CO3.00
8,5000014,Cost Acc.Analysis View Entries,CO7.00
8,5000015,CA Analysis View Bud. Entries,CO10.00
8,5000016,Chart of Cost Accs. (An. View),CO7.10
8,5000018,Cost Account Budget Matrix,CO10.00
8,5000020,Cost Account Budget Fix Matrix,CO10.00
8,5000022,Cost Account Budget Var Matrix,CO10.00
8,5000024,Cost Account-Fix Amounts,CO7.00
8,5000025,Performance Budget Matrix,CO10.00
8,5000026,Cost Account-Valid Dimensions,CO3.00
8,5000028,CostAcc Balance by Dim. Matrix,CO10.00
8,5000029,Chart of Cost Accounts,CO10.00
8,5000030,Cost Account Card,CO10.00.00.16177
8,5000031,Cost Rates,CO7.00
8,5000032,Cost Rates Performance Source,CO7.10.00.38801
8,5000033,Cost Account Registers,CO10.00
8,5000034,Cost Account Ledger Entries,CO10.00.00.14199
8,5000035,Cost Acc. Statistics FB,CO7.12
8,5000036,Cost Acc. GLAcc Usage FB,CO7.12
8,5000037,Cost Accounts Overview,CO7.12
8,5000040,Cost Acc. Jnl. Template List,CO7.00
8,5000041,Cost Account Journal Batches,CO8.02.00.45483
8,5000043,Cost Account Journal Templates,CO7.00
8,5000044,Cost Account Journal,CO7.10
8,5000045,Performance Journal,CO7.10
8,5000047,Recurring Cost Account Journal,CO10.00
8,5000048,RefUnit Balance by Dim. Matrix,CO10.00
8,5000049,Reference Units,CO7.10
8,5000050,Performance Ledger Entries,CO10.00.00.14199
8,5000051,Cost Ledger Entries,CO10.00.00.14199
8,5000052,Alloc. Header - Statistic FB,CO7.12
8,5000053,Cost Acc. Error Ledger Entries,CO10.00.00.14199
8,5000054,Alloc. Line - Assign. FB,CO7.12
8,5000055,Cost Acc. Balance by Dimension,CO10.00
8,5000056,Cost Account Balance,CO7.00
8,5000057,Cost Account Balance/Budget,CO9.00
8,5000058,Ref. Unit Balance by Dimension,CO10.00
8,5000059,CA Entries Dim. Overv. Matrix,CO10.00
8,5000060,CA Entries Dimension Overview,CO10.00
8,5000061,Cost Accounting Dimensions,CO7.10
8,5000062,Cost Acc. Dimension Values,CO7.10
8,5000063,Cost Acc. Default Dimensions,CO7.00
8,5000064,Allocation Dimensions Archive,CO7.00
8,5000065,Cost Allocations Archive,CO7.00
8,5000066,Allocation Line Archive,CO7.10
8,5000067,Allocation Assignment Archive,CO7.01.00.39671
8,5000068,Allocation List Archive,CO7.00
8,5000069,Cost Acc. Def. Dim.-Multiple,CO7.10
8,5000070,Standard Alloc. Assign. Card,CO8.00
8,5000071,Standard Alloc. Assign. Subfor,CO8.00.00.38798
8,5000072,Allocation Dimensions,CO7.00
8,5000073,Iteration Groups,CO7.00
8,5000074,Cost Acc. Journal Assignment,CO8.02.00.39663
8,5000075,Cost Allocations,CO7.12
8,5000076,Allocation Line,CO7.10
8,5000077,Allocation Assignment,CO8.00.00.38798
8,5000078,Allocation List,CO8.02
8,5000079,Allocation Journal,CO7.10
8,5000080,Cost Accounting Budget Names,CO7.11
8,5000081,Performance Budget,CO10.00
8,5000082,Cost Account Budget Entries,CO10.00.00.15052
8,5000083,Performance Budget Entries,CO10.00.00.15052
8,5000084,Build up Cost Account Budget,CO8.00
8,5000085,Cost Account Budget,CO10.00
8,5000086,Cost Account Budget Fix,CO10.00
8,5000087,Cost Account Budget Var,CO10.00
8,5000088,Standard Alloc. Asign. Codes,CO8.00
8,5000089,Reference Unit Assignments,CO3.70
8,5000090,Cost Account Schedule Names,CO10.00
8,5000091,Cost Account Schedule,CO10.00
8,5000092,Cost Acc.Sched.Col.Lay.Names,CO7.12
8,5000093,Cost Acc. Sched. Column Layout,CO10.00
8,5000094,Cost Account Schedule Overview,CO10.00
8,5000095,Proj. Acc. Budget by Periods,CO7.00
8,5000096,Setup Data Cost Accounting,CO7.10
8,5000098,Cost Account Source Code Setup,CO7.11
8,5000099,Cost Account Setup,CO7.12.00.43896
8,5000201,Project Acc. Journal Templates,CO7.00
8,5000202,Proj. Acc. Jnl. Template List,CO7.00
8,5000203,Project Account Cost Journal,CO7.12.00.39665
8,5000204,Project Account Ledger Entries,CO10.00.00.14199
8,5000205,Project Account Register,CO10.00
8,5000206,Project Acc. - Statistics FB,CO7.12
8,5000207,Project Acc. G/LAcc Usage FB,CO7.12
8,5000208,Project Accounts Overview,CO7.12
8,5000209,Proj. Account Where-Used List,CO7.12
8,5000210,Project Acc. Budget Names,CO7.11
8,5000211,Project Account Budget,CO9.00
8,5000212,Project Account Budget Entries,CO10.00.00.15052
8,5000213,Project Account Capacity,CO10.00
8,5000214,Overhead Distribution,CO7.00
8,5000217,Recurring Project Acc. Journal,CO10.00
8,5000219,Project Acc. Journal Batches,CO8.02.00.45483
8,5000220,Proj. Acc. Journal Assignment,CO8.00.00.39663
8,5000221,Project Allocation Journal,CO8.00
8,5000222,Overhead Journal,CO7.10
8,5000223,Reference Unit Journal,CO7.10
8,5000226,Change Proj. Acc. Budget Dates,CO7.00
8,5000227,Project Account Setup,CO8.02.00.43887
8,5000228,Project Account Card,CO10.00.00.16177
8,5000230,Project Account List,CO10.00.00.16177
8,5000231,PA Entries Dimension Overview,CO10.00
8,5000232,Proj.Acc. Balance by Dimension,CO10.00
8,5000233,Project Account Balance,CO7.00
8,5000234,Project Account Balance/Budget,CO9.00
8,5000235,Proj.Acc. Error Ledger Entries,CO10.00.00.14199
8,5000236,Proj. Acc. Analysis View Card,CO7.00
8,5000237,Proj. Acc. Analysis View List,CO7.00
8,5000238,Proj Acc. Analysis View Filter,CO3.00
8,5000239,Proj Acc.Analysis View Entries,CO7.00
8,5000240,PA Analysis View Bud. Entries,CO10.00
8,5000241,ProjAcc Analysis by Dimensions,CO10.00
8,5000242,Chart of ProjAccs. (An. View),CO7.10
8,5000243,Proj. Acc. Source Code Setup,CO7.12
8,5000248,PA Posting Setup,CO7.12
8,5000249,PA Posting Setup Card,CO7.12
8,5000251,PA Entries Dim. Overv. Matrix,CO10.00
8,5000253,ProjAcc Analysis by Dim.Matrix,CO10.00
8,5000255,ProjAcc Balance by Dim. Matrix,CO10.00
8,5000257,Proj. Account Capacity Matrix,CO10.00
8,5000259,ProjAcc Budget by Periods Mat.,CO7.00
8,5000260,Chart of COA Glob. Dim. 2,CO7.12
8,5000261,COA Glob. Dim. 2 Card,CO7.12
8,5000262,COA Glob. Dim. 2 Statistics FB,CO7.12
8,5000263,COA Glob. Dim. 2 Balance,CO7.12
8,5000264,COA Glob.Dim.2  Balance/Budget,CO7.12
8,5000265,COA Glob. Dim. 2 Overview,CO7.12
8,5000299,RC Cost+Activity Acc. Setup,CO7.10
8,5000300,Controlling Manager RC,CO7.12.00.46296
8,5000301,Cost Acc. Person in Charge RC,CO7.12.00.46296
8,5000310,Controller Activities,CO8.02.00.47665
8,5000312,G/L Entries Not Transferred,CO7.11
8,5000313,Res. Ledger Entries Not trans.,CO7.10
8,5000314,Cap. Ledger Entries Not trans.,CO7.10
8,5000315,Alloc. - Not Created Alloc. E.,CO7.12
8,5000320,My Cost Types,CO8.00
8,5000321,My Cost Centers,CO7.10
8,5000322,My Cost Units,CO7.10
8,5000323,My Reference Units,CO7.11
8,5000330,Mini Exp Distr Sheet,CO7.12.00.43896
8,5000331,Mini Direct Costing,CO7.12.00.43896
8,5000332,Cost Acc. Sched. Chart Setup,CO7.10
8,5000333,Cost and Activity Performance,CO10.00
8,5000334,Cost Acc Schedule Chart List,CO7.10
8,5000335,Cost Acc. Sched. Chart SubPage,CO7.10
8,5000336,Cost Acc. Sched. Chart Matrix,CO7.10
8,5000337,Cost Acc. Sched. Chart Line,CO7.10
8,5000360,Chart of COA Glob. Dim. 1,CO7.12.00.43896
8,5000361,COA Glob. Dim. 1 Card,CO7.12
8,5000362,COA Glob. Dim. 1 Statistics FB,CO7.12
8,5000363,COA Glob. Dim. 1 Balance,CO7.12
8,5000364,COA Glob.Dim.1  Balance/Budget,CO7.12
8,5000365,COA Glob. Dim. 1 Overview,CO7.12
8,5001901,Payment Setup,DYNPMT10.19
8,5001902,Payment Ledger Entries,DYNPMT10.19
8,5001903,Payment Lines,DYNPMT10.19
8,5001904,Paym. Entry Reconciliation,DYNPMT10.19
8,5001906,Bank Branch Numbers,DYNPMT10.19
8,5001907,Transaction Codes,DYNPMT10.19
8,5001908,Bank Interface,DYNPMT10.19
8,5001909,Bank Interface List,DYNPMT10.19
8,5001910,Bank Interface Fields,DYNPMT10.19
8,5001911,Bank Interf. Field Selection,DYNPMT10.19
8,5001912,Import Registers,DYNPMT10.19
8,5001913,Bank Statements,DYNPMT10.19
8,5001914,Bank Importinterfaces,DYNPMT10.19
8,5001915,Bank Statement Card,DYNPMT10.19
8,5001916,Generate Setup Entries,DYNPMT10.19
8,5001917,Apply G/L Account,DYNPMT10.19
8,5001918,Apply G/L Account Sub,DYNPMT10.19
8,5001919,Application Accounts,DYNPMT10.19
8,5001920,Payment Source Code Setup,DYNPMT10.19
8,5001921,Application Recognition,DYNPMT10.19
8,5001922,Payment Bank Information,DYNPMT10.19
8,5001923,Paym. Bank Information Lines,DYNPMT10.19
8,5001924,Bank Acc. Reconciliation Apply,DYNPMT10.19
8,5001925,Closed Customer Ledger Entries,DYNPMT10.19
8,5001926,Mandate List,DYNPMT10.19
8,5001927,Mandate Card,DYNPMT10.19
8,5001928,Withdrawel Codes,DYNPMT10.19
8,5001929,Mandate Delegation Card,DYNPMT10.19
8,5001930,Mandate Delegation Subform,DYNPMT10.19
8,5001931,Mandate Delegation List,DYNPMT10.19
8,5001932,Mandate Archive List,DYNPMT10.19
8,5001933,Mandate Archive Card,DYNPMT10.19
8,5001934,Payment Calendar Card,DYNPMT10.19
8,5001935,Payment Calendar List,DYNPMT10.19
8,5001936,Paym. Calendar Entries Subform,DYNPMT10.19
8,5001937,Payment Calendar Changes,DYNPMT10.19
8,5001938,Paym. Calendar Change List,DYNPMT10.19
8,5001939,Mandante/Customer Nos.,DYNPMT10.19
8,5001940,Foreign Supplement,DYNPMT10.19
8,5001941,Vendor Registration Set,DYNPMT10.19
8,5001942,Foreign Supplement List,DYNPMT10.19
8,5001943,Bank Country Code,DYNPMT10.19
8,5001944,Foreign Payments Journal,DYNPMT10.19
8,5001945,Services,DYNPMT10.19
8,5001946,Payment Types,DYNPMT10.19
8,5001947,Direction Codes,DYNPMT10.19
8,5001948,Posted Foreign Supplement,DYNPMT10.19
8,5001949,Posted Item Regist. Set,DYNPMT10.19
8,5001950,Foreign Payment Entries,DYNPMT10.19
8,5001951,Posted Vendor Regist.Set,DYNPMT10.19
8,5001952,Foreign Payment Ledg.Entries,DYNPMT10.19
8,5001953,Foreign Payment Lines,DYNPMT10.19
8,5001954,Item Registration Set,DYNPMT10.19
8,5001955,Service/Capital Reg. Set,DYNPMT10.19
8,5001956,Transit Registration Set,DYNPMT10.19
8,5001957,Posted Service/Capital Reg.Set,DYNPMT10.19
8,5001958,Posted Transit Regist. Set,DYNPMT10.19
8,5001959,Payment Areas,DYNPMT10.19
8,5001960,Registration Set,DYNPMT10.19
8,5001961,Service Codes,DYNPMT10.19
8,5001962,Index of Goods,DYNPMT10.19
8,5001963,Registration Set Archive,DYNPMT10.19
8,5001964,Foreign Supplement Z4,DYNPMT10.19
8,5001965,Foreign Supplement Z4 Subform,DYNPMT10.19
8,5001966,Posted Foreign Supplement Z4,DYNPMT10.19
8,5001967,Posted For. Suppl. Z4 Subform,DYNPMT10.19
8,5001968,IBAN Back History,DYNPMT10.19
8,5001969,Import IBAN Back,DYNPMT10.19
8,5001970,Registration Ledger Entries,DYNPMT10.19
8,5001971,SWIFT Transactioncodes,DYNPMT10.19
8,5001972,camt Import Registers,DYNPMT10.19
8,5001973,camt Import Statement,DYNPMT10.19
8,5001974,camt Import Statement Subform,DYNPMT10.19
8,5001975,camt Bank Statement Card,DYNPMT10.19
8,5001976,camt Import Statements,DYNPMT10.19
8,5001977,Registration Set Bank Acc. Rec,DYNPMT10.19
8,5001978,camt Apply G/L Account,DYNPMT10.19
8,5001980,Application Search Customer,DYNPMT10.19
8,5001981,Application Search Vendor,DYNPMT10.19
8,5001982,Application Search Company,DYNPMT10.19
8,5001983,Application Search Match Comp.,DYNPMT10.19
8,5001985,Mandate Change Entries,DYNPMT10.19
8,5001986,Text Code Supplements,DYNPMT10.19
8,5001987,Retoure Entries,DYNPMT10.19
8,5001988,Text Code Supplement Card,DYNPMT10.19
8,5001989,Journal Preview,DYNPMT10.19
8,5001990,PMT Reconciliation,DYNPMT10.19
8,5001991,PMT Reconciliation Lines,DYNPMT10.19
8,5001992,PMT Apply BankAcc.Ledg.Entries,DYNPMT10.19
8,5001993,PMT Apply Check Ledger Entries,DYNPMT10.19
8,5001994,PMT Reconciliation List,DYNPMT10.19
8,5001995,PMT Cash Receipt Journal,DYNPMT10.19
8,5001996,PMT Payment Journal,"DYNPMT10.19,MF9.00.03"
8,5001997,MT940 Import Dialog,DYNPMT10.19
8,5001998,MT940 Journal,DYNPMT10.19
8,5001999,MT940 Lines,DYNPMT10.19
8,5005150,Sales Line Archive List,"NAVDACH10.00,VG10.00.01"
8,5005151,Blanket Sales Order Archive,"NAVDACH7.00,VG7.00,MF10.00,MC0151"
8,5005152,Blanket Sales Order Arch. Sub.,"NAVDACH8.00,VG7.00,MF10.00,MC0124"
8,5005250,Purchase Line Archive List,"NAVDACH10.00,VG10.00.01"
8,5005251,Blanket Purchase Order Archive,"NAVDACH7.00,VG7.00,MF10.00"
8,5005252,Blank. Purch. Order Arch. Sub.,"NAVDACH8.00,VG7.00,MF10.00,MC0115"
8,5005270,Delivery Reminder,"NAVDACH10.00,VG7.00.01"
8,5005271,Delivery Reminder Sub.,"NAVDACH10.00,VG7.00.01"
8,5005272,Delivery Reminder List,"NAVDACH10.00,MF7.00"
8,5005273,Issued Delivery Reminder,"NAVDACH10.00,VG7.00.01,MF9.00.03"
8,5005274,Issued Delivery Reminder Sub,"NAVDACH10.00,VG7.00.01"
8,5005275,Issued Delivery Reminders List,"NAVDACH10.00,MF7.00"
8,5005276,Deliv. Reminder Ledger Entries,"NAVDACH10.00,VG7.00.01"
8,5005277,Delivery Reminder Comment Line,NAVDACH10.00
8,5005278,Deliv. Rem. Comment Line List,NAVDACH10.00
8,5005279,Delivery Reminder Terms,NAVDACH10.00
8,5005280,Delivery Reminder Terms List,NAVDACH10.00
8,5005281,Delivery Reminder Levels,NAVDACH10.00
8,5005283,Delivery Reminder Text,NAVDACH10.00
8,5005350,Phys. Inventory Order,"NAVDACH10.00,VG10.00.01"
8,5005351,Phys. Inventory Order List,NAVDACH10.00
8,5005352,Phys. Inventory Order Subform,NAVDACH10.00
8,5005353,Phys. Inventory Order Lines,"NAVDACH10.00,VG10.00.01"
8,5005354,Phys. Inventory Recording,"NAVDACH10.00,VG10.00.01"
8,5005355,Phys. Inventory Recording List,NAVDACH10.00
8,5005356,Phys. Invt. Recording Subform,NAVDACH10.00
8,5005357,Phys. Invt. Recording Lines,NAVDACH10.00
8,5005358,Posted Phys. Invt. Order,"NAVDACH10.00,VG10.00.01"
8,5005359,Posted Phys. Invt. Order List,NAVDACH10.00
8,5005360,Posted Phys. Invt. Order Subf.,NAVDACH10.00
8,5005361,Posted Phys. Invt. Order Lines,"NAVDACH10.00,VG10.00.01"
8,5005362,Posted Phys. Invt. Recording,"NAVDACH10.00,VG10.00.01"
8,5005363,Posted Phys. Invt. Rec. List,NAVDACH10.00
8,5005364,Posted Phys. Invt. Rec. Subf.,NAVDACH10.00
8,5005365,Posted Phys. Invt. Rec. Lines,"NAVDACH10.00,VG10.00.01"
8,5005366,Phys. Inventory Comment Sheet,NAVDACH10.00
8,5005367,Phys. Inventory Comment List,NAVDACH10.00
8,5005368,Phys. Invt. Item Track. List,"NAVDACH7.00,VG10.00.01"
8,5005369,Posted Phys. Invt. Track. List,"NAVDACH10.00,VG10.00.01"
8,5005370,Expect. Phys. Inv. Track. List,NAVDACH10.00
8,5005371,Post. Exp. Ph. In. Track. List,NAVDACH10.00
8,5005372,Phys. Invt. Order Statistics,NAVDACH7.00
8,5005373,Posted Phys. Invt. Order Stat.,NAVDACH10.00
8,5005374,Used Tracking Lines,NAVDACH10.00
8,5005391,Report Selection - Comf. Purch,"NAVDACH10.00,MF7.00"
8,5005392,Report Selection - Comf. Invt.,NAVDACH10.00
8,5005399,Document Lines Tracking,NAVDACH7.00
8,5022701,Functions for Fa.R,VG10.00.01
8,5022702,Class Type Card,VG7.00
8,5022703,Class Type List,VG7.00
8,5022704,Attribute Card,"VG10.00.02,MI10.00.02,MF9.00.03"
8,5022705,Attribute List,VG10.00.01
8,5022706,Class,"VG10.00.02,MF10.00"
8,5022707,Class List,VG10.00.02
8,5022708,Class Record,VG9.00.03
8,5022709,Class Record List,VG10.00.01
8,5022710,Lookup Class Record,VG8.00.01
8,5022711,Attribute Translation,"VG9.00.03,MI10.00.02"
8,5022712,Attribute Groups,VG7.00
8,5022713,Edit Class Matchcode,VG7.00
8,5022714,Lookup Class Matchcode,VG7.00
8,5022716,Variant,VG10.00.02
8,5022717,Variant Subform,VG7.00
8,5022718,Variant List,VG10.00.02
8,5022719,Class Attribute List,VG7.00
8,5022720,Class Attribute Subform,"VG10.00.02,MF10.00,MC0112"
8,5022721,Class Record Attribute Subform,"VG10.00.02.1,MC0120"
8,5022722,Class Record Attribute List,VG10.00
8,5022723,Edit Variant,VG10.00.02
8,5022724,Class Specific Value,VG8.00
8,5022725,Class Specific Value List,VG10.00.01
8,5022726,Class Specific Value Subform,VG10.00.02
8,5022727,Class Specific Value Pos. List,VG10.00.02
8,5022728,Value Translation,"VG9.00.03,MI10.00.02"
8,5022729,Global Value,VG10.00
8,5022730,Global Value List,VG7.00.01
8,5022731,Global Value Subform,"VG10.00.02.1,MI10.00.02,MF9.00.03,MC0085"
8,5022732,Global Value Position List,"VG10.00.01,MC0165"
8,5022733,Global Value Positions,VG7.00
8,5022734,Variant Lines,VG7.00
8,5022736,Lookup Class Record Subform,VG8.00.01
8,5022737,Formula Variabel Setup,"VG10.00.02.1,MC0085"
8,5022738,Attribute Document Print,VG8.00
8,5022756,Formulas a. Rules,VG10.00.01
8,5022757,Formulas a. Rules Subform,VG8.00.01
8,5022758,Object List Formulas a. Rules,VG10.00.01
8,5022759,Formulas a. Rules List,VG7.00
8,5022760,Subroutine,VG10.00.02
8,5022761,Subroutine Subform,VG10.00.02
8,5022762,Subroutine List,VG10.00.01
8,5022763,F. a. R. Instruction List,VG7.00
8,5022764,Objects for Formulas a. Rules,VG7.00
8,5022765,Validation Formula,VG10.00.01
8,5022766,Validation Formula Subform,VG8.00.01
8,5022767,Validation Formula List,VG10.00.01
8,5022768,Variant Setup,VG10.00.02
8,5022769,Variant BOM,"VG10.00.02,MF10.00,MC0165"
8,5022770,Variant BOM Subform,"VG10.00.02,MF7.10.01,MC0165,VARBOMExt"
8,5022771,Variant BOM List,"VG7.00,MC0165"
8,5022772,Prod. Order Creation Log,VG7.00
8,5022773,Variant BOM Lines,"VG10.00.02,MF8.00"
8,5022774,Variant BOM Routing Lines,"VG7.00,MF7.00,MC0165"
8,5022775,Decision Table Message,VG10.00.02
8,5022776,Lookup Variant,VG10.00.02
8,5022777,Decision Matrix,VG10.00.02
8,5022778,Lookup Variant List,VG10.00.02
8,5022779,Value Picture,VG10.00
8,5022780,Global Value Picture,VG10.00
8,5022781,Condition Set,VG8.00.01
8,5022782,Action Set,VG8.00.01
8,5022783,Decision Table Definition,VG10.00.02
8,5022784,Edit BOM Structure,"VG10.00.01,MF8.00"
8,5022785,Navigate Variant,"VG10.00,MF7.00,MC0148"
8,5022786,Replacement Item Relation List,VG8.00
8,5022787,Same Variants,"VG8.00,MC0165"
8,5022788,Replacement Item Relation,VG8.00
8,5022789,FactBox Subvariante Picture,VG10.00
8,5022790,Subvariant Picture List,VG7.10.01
8,5022791,Lookup Variant Subform,VG7.00
8,5022792,FactBox Variant,VG9.00.02
8,5022793,FactBox Subvariant,VG9.00.02
8,5022794,Variant Matrix,VG9.00.03
8,5022795,Class Record Matrix,VG9.00.03
8,5022796,Subvariant Picture,VG7.00
8,5022797,Subvariant Data Picture,VG10.00
8,5022798,Subvariant Rough Capacity List,VG7.10.01
8,5022799,Subvariant Stockkeeping List,VG7.10.01
8,5022800,Editable Fields,VG7.00
8,5022801,Item Variants Matrix,"VG10.00.02.1,MC0085"
8,5022802,Item Variant List,VG9.00.02
8,5022803,Create Prod. Ord. Variant BOM,VG7.00
8,5022804,Validation Identifications,VG7.00
8,5022805,Validation Identification List,VG7.00
8,5022806,Subvariant,VG10.00.01
8,5022807,Subvariant Subform,VG7.00
8,5022808,Subvariant List,VG7.00
8,5022809,Subvariant Dispo,"VG10.00,MC0124"
8,5022810,Subvariant Dispo List,VG7.00
8,5022811,Navigate Dimension,VG10.00
8,5022812,Position Type Groups,VG7.00
8,5022813,Position Type Group Setup,VG7.00
8,5022814,Attributes Formatting,VG7.00
8,5022815,Color Patterns,VG7.00
8,5022816,Customer Attributes,VG7.00
8,5022817,Class Rec.Spec.Value,VG10.00.01
8,5022818,Class Rec.Spec.Value List,VG10.00.01
8,5022819,Class Rec.Spec.Value Subform,VG10.00.02
8,5022820,Class Rec.Spec.Value Pos. List,VG10.00.02
8,5022821,Validation Sequence Type Card,VG7.00
8,5022822,Validation Sequence Type List,VG7.00
8,5022823,Validation Sequence,VG7.00
8,5022824,Validation Sequence Subform,VG7.00
8,5022825,Validation Sequence List,VG7.00
8,5022826,Subvariant Technic List,VG7.10.01
8,5022827,Subvariant Production List,VG7.10.01
8,5022828,_Item Variant Matrix,VG7.00
8,5022830,Subvariants Technic,VG7.00
8,5022831,Subvariants Sale,VG7.00
8,5022832,Subvariant Rough Capacity,VG7.00
8,5022833,Subvariant Data Technic,VG10.00.01
8,5022834,Subvariant Data Sales,VG7.00
8,5022835,Subvariant Info,VG7.00
8,5022836,Subvariant Production,VG7.00
8,5022837,Subvariant Data Production,VG7.00
8,5022838,SubVariante,"VG7.00,MC0177"
8,5022839,Subvariante Subform,VG8.00
8,5022840,Subvariants Stockkeeping,VG7.00
8,5022841,Class Decision,VG10.00.02
8,5022842,Production Decision,VG10.00.02
8,5022843,Subvariant Sale List,VG10.00
8,5022844,Model Card,"VG7.00,MF9.00"
8,5022845,Model List,VG7.00
8,5022846,Model-Item Relation,VG7.00
8,5022847,Sales Models,"VG10.00,MF10.00"
8,5022848,Sales Model Card,VG7.00
8,5022849,Sales Models List,VG7.10
8,5022850,Posted Sales Models,VG7.10
